City,month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Xylene_missing,year
Bengaluru,9,25.005405405405405,68.46366666666667,9.651066666666667,24.9424,15.812333333333333,26.588671328671328,1.7686666666666668,4.913733333333334,21.361006711409395,0.7864285714285714,2.896923076923077,0.98,78.46,1.0,2017.0
Bengaluru,10,36.98627450980392,93.32910569105691,11.92148387096774,31.091870967741933,23.799032258064514,23.536556291390728,1.1497402597402597,5.103612903225806,24.111164383561643,1.00125,2.4857142857142858,0.98,97.49032258064516,1.0,2017.0
Bengaluru,11,40.79073825503355,85.67255474452554,11.045533333333333,29.975933333333334,24.025266666666667,23.587214285714285,1.1043243243243244,4.7348,30.39041095890411,1.330958904109589,3.5247651006711407,0.98,94.45333333333333,1.0,2017.0
Bengaluru,12,48.924771241830065,90.86424836601307,12.49451612903226,39.294,27.193032258064516,25.03047945205479,1.0823376623376624,5.406064516129033,31.954045801526714,1.4825384615384614,8.627960526315789,0.98,102.05806451612904,1.0,2017.0
Bhopal,1,72.61548387096774,142.44290322580645,10.257096774193549,42.71483870967742,31.148064516129033,21.03774193548387,1.0661290322580643,11.571290322580644,45.483870967741936,,,0.98,160.51612903225808,1.0,2020.0
Bhopal,2,51.250344827586204,138.94655172413792,7.628620689655172,41.47551724137931,28.347586206896555,17.77758620689655,0.956551724137931,19.882758620689657,64.9448275862069,,,0.98,128.6206896551724,1.0,2020.0
Bhopal,3,32.75785714285714,109.92392857142856,3.0853571428571427,23.203928571428573,14.93142857142857,15.094285714285714,0.6439285714285715,12.471785714285714,68.12071428571429,,,0.98,110.51612903225806,1.0,2020.0
Bhopal,4,43.54291666666666,109.55583333333334,3.43625,11.122916666666667,8.604166666666666,15.412083333333333,0.6004166666666667,13.397916666666667,66.62541666666667,,,0.98,114.76666666666667,1.0,2020.0
Bhopal,5,21.846129032258066,84.04290322580646,1.2141935483870967,8.639677419354838,5.646774193548388,12.036774193548387,0.3825806451612903,11.238387096774193,75.35161290322581,,,0.98,104.45161290322581,1.0,2020.0
Bhopal,6,16.442666666666668,47.514,2.075,10.557666666666668,7.381333333333333,16.123666666666665,0.538,12.105333333333334,50.50666666666667,,,0.98,71.66666666666667,1.0,2020.0
Bhopal,7,14.0,30.0,1.1,5.12,3.62,8.05,0.35,12.45,48.77,,,0.98,69.0,1.0,2020.0
Bhopal,9,14.83357142857143,40.23142857142857,12.111428571428572,26.39428571428571,23.884999999999998,45.527857142857144,1.0442857142857143,7.640000000000001,32.409285714285716,,,0.9799999999999999,77.0,1.0,2019.0
Bhopal,10,51.97193548387097,132.38129032258064,11.616451612903226,39.516129032258064,30.419677419354837,20.67806451612903,1.1051612903225805,10.576451612903226,56.84967741935483,,,0.98,135.32258064516128,1.0,2019.0
Bhopal,11,89.591,190.197,13.518333333333334,50.525666666666666,37.86466666666667,18.103,1.38,17.680666666666664,68.12766666666667,,,0.98,205.6,1.0,2019.0
Bhopal,12,84.71129032258065,155.63548387096773,7.29516129032258,52.68096774193548,34.013225806451615,22.371935483870967,1.117741935483871,11.704193548387096,58.023548387096774,,,0.98,185.51612903225808,1.0,2019.0
Brajrajnagar,1,93.37406779661016,158.45694915254236,22.08725806451613,20.548615384615385,35.944375,56.51733333333333,2.12234375,10.297419354838711,17.941475409836066,4.430000000000001,,0.98,176.21505376344086,1.0,2019.0
Brajrajnagar,2,85.18666666666667,168.3979761904762,17.88843373493976,23.47807228915663,36.4225,41.936144578313254,2.465357142857143,11.27421686746988,18.68602409638554,1.5888571428571427,,0.98,186.61176470588236,1.0,2019.0117647058823
Brajrajnagar,3,94.829375,173.02705882352942,16.727088607594936,21.768987341772153,33.906666666666666,38.21734939759036,2.654470588235294,10.003855421686747,22.305903614457833,0.0835294117647059,,0.98,192.72043010752688,1.0,2019.0
Brajrajnagar,4,66.8738961038961,141.7595,29.993846153846157,20.001458333333336,25.31904109589041,34.949333333333335,1.9989999999999999,9.03076923076923,27.035500000000003,0.057999999999999996,,0.98,145.25555555555556,1.0,2019.0
Brajrajnagar,5,54.86687500000001,116.3741975308642,38.336666666666666,17.584,32.00102564102564,29.143833333333337,1.7666666666666666,10.090175438596491,33.48373134328358,0.08234567901234568,,0.98,125.45161290322581,1.0,2019.0
